"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000180250874916365,0.959710832245703,0.193,0.057,1,"4","TNFAIP2"
0.00018265010742689,1.35256213712379,0.175,0.048,1,"4","CYSTM1"
0.000182674401126398,1.79578436058397,0.133,0.023,1,"4","GAA"
0.000183811525389696,1.32438524303303,0.163,0.04,1,"4","PLD4"
0.000190646036781534,-1.60109884277102,0.072,0.118,1,"4","BEX4"
0.000190770333906356,1.0861972185963,0.187,0.055,1,"4","ZNF593"
0.000193540539804475,1.79798964019655,0.133,0.025,1,"4","PCK2"
0.000195829127282981,1.18117918182886,0.193,0.063,1,"4","CDKN1A"
0.000201806145734299,0.545797009122254,0.38,0.198,1,"4","MKRN1"
0.00020389866511333,0.808319408384328,0.235,0.082,1,"4","ACTR1A"
0.000208151522887493,2.82674738316578,0.108,0.014,1,"4","MGLL"
0.000213428910464941,0.547261636832611,0.265,0.099,1,"4","TMEM141"
0.000216048661436169,1.53246897624006,0.187,0.052,1,"4","MSRA"
0.000216607948260727,0.805120858209129,0.319,0.147,1,"4","COMT"
0.000217616282046707,2.99566835763171,0.102,0.009,1,"4","RP11-63P12.6"
0.000218117137925004,0.335535738130869,0.542,0.337,1,"4","NDUFB2"
0.000221102707126293,0.498869040874388,0.289,0.114,1,"4","ARHGAP4"
0.000224484552626618,0.507650316925043,0.398,0.207,1,"4","PSMB2"
0.000227074572138582,0.274470281357161,0.506,0.283,1,"4","POLR1D"
0.000228987327214774,1.38785569841565,0.169,0.048,1,"4","SRD5A3"
0.000229644600427205,1.3736291636432,0.163,0.041,1,"4","ADCY7"
0.000234464784670724,-1.0715893992558,0.343,0.376,1,"4","PNISR"
0.000236423666334223,1.42764779194756,0.169,0.047,1,"4","SERTAD3"
0.000236890909418955,0.708326162863123,0.277,0.115,1,"4","UBE2A"
0.00023995483533078,1.52714929066444,0.163,0.045,1,"4","ACOT9"
0.00024708813625165,1.01767264316884,0.205,0.068,1,"4","UCHL3"
0.000248934060417932,1.89392229714195,0.127,0.024,1,"4","STAC3"
0.000252484596884598,1.11555142312526,0.199,0.065,1,"4","TMPO"
0.000256168375237086,1.28622784311424,0.289,0.123,1,"4","NDUFB6"
0.000256489448649016,0.814224888507404,0.241,0.09,1,"4","YIF1A"
0.000257242500966278,0.768224504921854,0.349,0.166,1,"4","LSMD1"
0.000260351950731859,0.672934580223894,0.175,0.05,1,"4","IFIT2"
0.000262051446087613,1.96769986664242,0.139,0.031,1,"4","CLEC12A"
0.000262648577418269,1.325777200282,0.175,0.047,1,"4","MARCH2"
0.000263873831690584,0.476309326395284,0.331,0.152,1,"4","NDUFA7.1"
0.000268247989857093,-1.43769614825246,0.054,0.106,1,"4","ARL14EP"
0.000268584059822145,0.510266377408589,0.301,0.13,1,"4","NDUFB3"
0.000271916292196787,0.709318568702294,0.343,0.168,1,"4","SNRPD3"
0.000274427476092385,0.760111258406252,0.253,0.1,1,"4","MTMR14"
0.000275184228621864,1.28469332556438,0.301,0.13,1,"4","PRKCB"
0.000275799702043648,0.798448131807264,0.253,0.099,1,"4","MSRB1"
0.000276373004006912,2.56144181679438,0.108,0.012,1,"4","HCAR3"
0.000281679732893469,0.892142754258824,0.229,0.082,1,"4","SLC44A2"
0.000282457160894724,0.524404055298373,0.313,0.143,1,"4","VIMP"
0.000282862969737599,1.03116264804685,0.199,0.063,1,"4","TOLLIP"
0.000287896929191013,1.37241391678834,0.151,0.035,1,"4","UBE2E2"
0.000298515300455644,-1.35719709693249,0.108,0.159,1,"4","ZNF428"
0.000298775917014977,0.397727217260848,0.289,0.126,1,"4","PRDX3"
0.000300875891969098,0.501079032116725,0.398,0.216,1,"4","MRPL54"
0.000302763451229518,-1.21861617293583,0.193,0.246,1,"4","C9orf142"
0.000303094968883733,1.04399906462254,0.187,0.058,1,"4","SPTSSA"
0.000303476989954375,0.296047419028864,0.367,0.179,1,"4","MYADM"
0.000304780154041773,-1.43756721074223,0.06,0.11,1,"4","EBPL"
0.000306778832633984,0.445188904412534,0.319,0.14,1,"4","CTSA"
0.00031076391926925,1.6451306786645,0.139,0.03,1,"4","IRF5"
0.0003180584702571,0.942986020063065,0.199,0.065,1,"4","OAS3"
0.000319116902053317,0.749521689418801,0.301,0.134,1,"4","YWHAE"
0.000319543719455338,0.588411031156861,0.307,0.137,1,"4","UPP1"
0.000323371727441717,-1.1796553400833,0.139,0.193,1,"4","PRMT1"
0.000327031959352998,1.21914523252652,0.169,0.047,1,"4","RNF141"
0.000334751967476088,0.572757545123103,0.325,0.156,1,"4","NDUFS3"
0.000339334768116509,0.568538140151752,0.259,0.105,1,"4","MTIF3"
0.000342905697433629,1.22770923052564,0.169,0.048,1,"4","TRAPPC5"
0.000354589831265708,1.38443017308885,0.151,0.035,1,"4","RETN"
0.000359201891326273,1.11771751725188,0.163,0.048,1,"4","HDLBP"
0.000363688620866041,0.608129028640098,0.289,0.127,1,"4","TMC6"
0.000363914263085083,1.78176673848116,0.12,0.02,1,"4","MEFV"
0.000365669572588348,1.92699594680736,0.12,0.021,1,"4","SH2B2"
0.00036703261046512,1.42330081275329,0.145,0.036,1,"4","APH1B"
0.000368169520383903,0.321742956559282,0.398,0.212,1,"4","NDUFA12"
0.000370514223459077,1.47320097788021,0.151,0.038,1,"4","PDLIM5"
0.000372259713863446,0.339878037539051,0.512,0.306,1,"4","PAIP2"
0.000375548460626514,1.55080501085424,0.12,0.021,1,"4","RASGRP4"
0.000376783715477972,0.831095728799156,0.193,0.059,1,"4","SNN"
0.000379461492056176,1.10745458821814,0.277,0.122,1,"4","CYTH4"
0.000382881342199402,0.250959853327605,0.524,0.317,1,"4","TMEM258"
0.000391680557516317,0.383131485971535,0.398,0.208,1,"4","C19orf10"
0.000395604521479465,0.805416957374971,0.241,0.094,1,"4","MAD1L1"
0.000399984296644958,-1.66211754658769,0.066,0.108,1,"4","RGS1"
0.000403458494957344,1.12367120329279,0.187,0.062,1,"4","CINP"
0.000404035913637671,2.07212589587256,0.114,0.019,1,"4","CHST15"
0.000410362418516031,0.504221764880103,0.319,0.149,1,"4","ADI1"
0.000415049385567702,-0.892996378058679,0.398,0.439,1,"4","CUTA"
0.000420471519228344,0.856865580446987,0.193,0.057,1,"4","ASCL2"
0.000422952115379353,2.00738472129796,0.12,0.022,1,"4","MARCKS"
0.000428839597060826,-1.43249919390642,0.072,0.118,1,"4","RP11-51J9.5"
0.000431865222452171,-1.28386210668435,0.139,0.191,1,"4","ARPC5L"
0.000432761740685035,-1.10710977504373,0.235,0.281,1,"4","FBL"
0.000434384987552063,1.59514245149978,0.139,0.03,1,"4","CAMKK2"
0.000439082671364154,-1.03877491993833,0.506,0.482,1,"4","TRAF3IP3"
0.000439726561890348,0.656760625714895,0.277,0.122,1,"4","NDUFC1"
0.000442150768111681,1.28760307935481,0.157,0.043,1,"4","FKBP15"
0.00045099003449518,0.712730335742388,0.253,0.104,1,"4","MX2"
0.000451338444278317,0.40620799353878,0.681,0.502,1,"4","SOD1"
0.000454190360931746,1.68957574856453,0.127,0.026,1,"4","MCOLN1"
0.000468130548304561,1.58110471170106,0.151,0.041,1,"4","ST3GAL5"
0.000469428291739066,0.86277964971612,0.235,0.096,1,"4","RRP7A"
0.000469725408672156,1.14319211173363,0.175,0.055,1,"4","ZDHHC7"
0.000494110393136095,0.667823932163929,0.241,0.094,1,"4","NOTCH2NL"
0.000499063412318085,2.01942635851755,0.114,0.021,1,"4","SLC1A5"
0.000501791607658724,-0.64558370302005,0.831,0.776,1,"4","TOMM7"
0.00050761687371859,0.385556773758671,0.349,0.174,1,"4","TWF2"
0.000511566610000755,0.413008577639537,0.355,0.183,1,"4","TMEM147"
0.000512332758599575,1.17223353563127,0.157,0.041,1,"4","GMIP"
0.000516818942739901,-0.269062998315388,0.681,0.407,1,"4","GPX1"
0.000518830080727735,0.274311161702624,0.434,0.246,1,"4","NDUFC2"
0.000529450446564982,0.622222964722352,0.452,0.249,1,"4","CHMP1B"
0.00053590229100063,-1.49385358398735,0.084,0.117,1,"4","GCC2"
0.000543216213079658,1.1805516037478,0.151,0.04,1,"4","FAM127A"
0.000544385556145261,1.1301775635446,0.114,0.019,1,"4","ABHD5"
0.000545461002846492,-0.351075842930076,0.446,0.204,1,"4","HLA-DQA1"
0.000556658515215017,0.552153071792865,0.337,0.164,1,"4","CHMP3"
0.000559218425723743,1.29888607256579,0.157,0.046,1,"4","DYNC1LI1"
0.000559737634100686,0.678224949569185,0.235,0.09,1,"4","TMED3"
0.000560505793796725,1.76936011223364,0.114,0.019,1,"4","SCARB2"
0.000564664560881437,2.01092627411958,0.205,0.069,1,"4","ZNF106"
0.000566356413149845,1.02305631335606,0.181,0.058,1,"4","TPMT"
0.000577160837682168,1.02827305216165,0.277,0.115,1,"4","STX7"
0.000584133936495625,0.950892218127342,0.205,0.073,1,"4","ZEB2"
0.000588587237278442,0.33056949229585,0.428,0.241,1,"4","MAP1LC3B"
0.000594587281255657,1.91462100908583,0.114,0.019,1,"4","ADRBK2"
0.000600055790412889,-1.36973083942904,0.108,0.152,1,"4","WHSC1L1"
0.000603081386779511,1.71282747519615,0.12,0.023,1,"4","SVIL"
0.000614733560321271,1.70534676864289,0.12,0.023,1,"4","NFE2"
0.000617460177491383,-1.13837128961703,0.205,0.236,1,"4","TAP1"
0.000620454898270174,0.665319012797255,0.265,0.118,1,"4","TLN1"
0.000621012323140726,0.879606316976567,0.217,0.082,1,"4","DOCK2"
0.000627011941915565,0.755416448114751,0.211,0.076,1,"4","BAG6"
0.000633262761244745,1.47085922659014,0.127,0.026,1,"4","RRBP1"
0.000636046753564162,1.11416217722774,0.175,0.057,1,"4","TAPBPL"
0.000640778004977811,1.59185955213857,0.133,0.031,1,"4","LPCAT3"
0.000644963546790783,0.795744307522101,0.187,0.063,1,"4","DESI1"
0.000645180350930987,0.601353947297281,0.289,0.132,1,"4","PSENEN"
0.000655004805826803,0.381033461751838,0.398,0.214,1,"4","SSNA1"
0.000656298351095453,1.98130458450845,0.12,0.024,1,"4","EMILIN2"
0.00066094746139825,0.552792856049084,0.38,0.214,1,"4","C19orf70"
0.000663971069441541,0.830509286069897,0.193,0.065,1,"4","CD33"
0.000665344702387546,0.438884366641667,0.307,0.138,1,"4","AKR1A1"
0.000668170449239562,0.950708336352086,0.169,0.048,1,"4","CERK"
0.000673600975936691,0.914127667424674,0.235,0.093,1,"4","DUSP23"
0.00067544013988137,1.82846533214895,0.114,0.021,1,"4","H1F0"
0.000677233189830884,0.589147315138985,0.259,0.109,1,"4","ADK"
0.00068717404462329,1.37868679643175,0.169,0.055,1,"4","STAT2"
0.000692144133297315,1.37742302363738,0.139,0.035,1,"4","STK24"
0.000704783249139643,0.804184049103296,0.235,0.094,1,"4","CCDC90B"
0.000720536709194211,0.847268979412202,0.205,0.072,1,"4","SYK"
0.000722838452460142,0.669471685461366,0.265,0.113,1,"4","TADA3"
0.000726222692170625,0.538606392715669,0.259,0.107,1,"4","TANK"
0.000736920456608594,0.740956092610335,0.229,0.089,1,"4","MAPK1"
0.00074642290549338,0.801058142975857,0.223,0.088,1,"4","HMGN2"
0.000751996155872713,-1.25288994273223,0.145,0.186,1,"4","RPA2"
0.000790778306733189,0.570599674100591,0.241,0.092,1,"4","RPS6KB2"
0.000792731010588819,1.42902164788788,0.133,0.03,1,"4","CTNNA1"
0.000795878177267266,0.610482434545538,0.181,0.056,1,"4","MIS18BP1"
0.000797917063268086,0.666425368406904,0.416,0.216,1,"4","RALY"
0.00079832863623511,-1.27698327368485,0.054,0.108,1,"4","SELM"
0.000808014795286186,-0.924585517540223,0.482,0.482,1,"4","ANAPC16"
0.00085540607163321,3.19127533849256,0.114,0.018,1,"4","KLF11"
0.000867317687629368,0.429131103152305,0.349,0.18,1,"4","COX6A1P2"
0.000885720329428881,-1.30507316929236,0.127,0.171,1,"4","NDNL2"
0.000888291648361721,0.558088782345602,0.343,0.186,1,"4","CYC1"
0.000902768553640097,0.44617920245782,0.247,0.1,1,"4","TLE4"
0.000904731188908225,-1.46407113329541,0.066,0.105,1,"4","GCHFR"
0.000918734392163699,0.520012851643179,0.283,0.136,1,"4","SQRDL"
0.000919217086593368,0.942605506684348,0.199,0.077,1,"4","HPS1"
0.00092047980039645,1.34633972529917,0.139,0.036,1,"4","RASSF2"
0.000939126125656291,0.303548901216445,0.38,0.193,1,"4","SHFM1"
0.000940789550363072,0.755709773852991,0.217,0.085,1,"4","ZNF524"
0.000948423240143735,1.22171289522729,0.163,0.053,1,"4","SNRNP25"
0.000971256508190296,1.42141334116956,0.133,0.035,1,"4","RENBP"
0.000981839017440332,0.719790790480608,0.265,0.123,1,"4","NAPA"
0.000989210361746698,0.655959909474929,0.229,0.088,1,"4","MOB3A"
0.000990215541397286,0.3161752980457,0.319,0.155,1,"4","POLR2E"
0.00099143134536413,-1.09405375106766,0.205,0.246,1,"4","KRT10"
0.000995114242091525,0.278088266924847,0.331,0.161,1,"4","NDUFS2"
0.000999048225754328,1.63761032049413,0.114,0.023,1,"4","ABHD11"
0.00103409780081769,1.30166803731743,0.145,0.041,1,"4","BCAP29"
0.00103736353202261,0.536513784244925,0.277,0.128,1,"4","TUBB4B"
0.00104514117876239,2.78889190773146,0.102,0.015,1,"4","PITPNM1"
0.00105764920473909,-1.09767768500779,0.12,0.171,1,"4","ABHD14B"
0.00105841054068116,1.64127819013098,0.108,0.022,1,"4","GSTZ1"
0.00107372438732033,0.451555761523249,0.313,0.151,1,"4","CDK2AP2"
0.00108267804858581,1.58841430286278,0.12,0.027,1,"4","CKAP4"
0.00111236236308101,0.298402181488441,0.313,0.152,1,"4","CCDC115"
0.00114770135183678,-1.3198391943213,0.084,0.127,1,"4","SLC38A1"
0.00115043202449127,0.408839018253497,0.307,0.144,1,"4","IKZF1"
0.0011877910945727,0.579082360737266,0.277,0.127,1,"4","RNF114"
0.00119023163581507,0.603929191707716,0.223,0.087,1,"4","JOSD2"
0.00120553751818297,-1.211074834058,0.157,0.187,1,"4","HMOX2"
0.00120839976872353,1.21039143775524,0.133,0.033,1,"4","SH2D3C"
0.00122281881506579,0.360117091856826,0.169,0.051,1,"4","MAP3K8"
0.00123411704278099,-0.446505531653995,0.988,0.947,1,"4","RPS11"
0.00123902861670314,0.580780614258615,0.277,0.134,1,"4","HM13"
0.00124262060483788,-0.755758051023074,0.313,0.384,1,"4","TRMT112"
0.00125818431409158,0.890247465789298,0.193,0.073,1,"4","NUBP1"
0.00128291599482642,1.34569277195807,0.235,0.099,1,"4","UBE2D1"
0.00128314058532497,1.10565223743946,0.169,0.061,1,"4","RAB11FIP1"
0.00128516769360117,0.655659312750321,0.373,0.198,1,"4","RBCK1"
0.00130886926727898,0.374685404806247,0.331,0.162,1,"4","CAPZA1"
0.00131952062998484,1.87584482632638,0.102,0.019,1,"4","LTBR"
0.00135806404802905,1.72719256131055,0.12,0.032,1,"4","KIAA0930"
0.00138150015445811,1.50662499458393,0.114,0.025,1,"4","SNAPC3"
0.0013831237426811,0.782161574822057,0.325,0.16,1,"4","PSMC4"
0.00138653055130581,0.469998493263832,0.265,0.117,1,"4","HTATIP2"
0.00138894309364377,0.465076150876169,0.253,0.109,1,"4","AAMP"
0.0014002998285256,1.19095927105777,0.139,0.039,1,"4","PAPSS1"
0.00140199287193266,1.35304092124663,0.133,0.038,1,"4","PNPLA6"
0.00143801547625297,0.542265440910975,0.265,0.124,1,"4","RP11-347P5.1"
0.00145351571720715,1.44604204121745,0.127,0.033,1,"4","MARCO"
0.00145612044005082,0.664718906790303,0.217,0.086,1,"4","TPP1"
0.00146683909674922,0.519735898445927,0.205,0.081,1,"4","PRDX4"
0.00147042125626074,0.844962492674694,0.205,0.085,1,"4","TMEM167A"
0.00148304752096744,0.911528530379175,0.127,0.033,1,"4","PRKACA"
0.00157322655852901,1.63789672191388,0.114,0.027,1,"4","DNASE1L1"
0.00157940245115217,1.20132142594051,0.223,0.092,1,"4","C1orf123"
0.00159624299396088,1.0197718212603,0.139,0.041,1,"4","CORO1C"
0.0016029217935336,0.515969491616417,0.229,0.092,1,"4","PQLC3"
0.00160462174744619,-1.24897395059596,0.217,0.231,1,"4","CITED2"
0.00160782048304257,0.491069592600752,0.253,0.109,1,"4","RPN1"
0.00162724027753574,0.259874597135687,0.452,0.275,1,"4","BCAP31"
0.00164631944859332,0.63451153836084,0.524,0.325,1,"4","YPEL5"
0.00166561260529106,0.889051335278052,0.193,0.072,1,"4","UBXN11"
0.0016889050304051,0.479620671594943,0.283,0.134,1,"4","PSMC2"
0.00169020916643398,0.423290462183351,0.295,0.138,1,"4","CHCHD5"
0.00169569523821348,-0.918923377310949,0.361,0.379,1,"4","MZT2B"
0.00169759099997795,-1.04743584074839,0.277,0.294,1,"4","DNAJB1"
0.0017062821787,-1.41832694266675,0.066,0.1,1,"4","CASP8"
0.00173644023914023,-0.732061475846985,0.566,0.564,1,"4","ERP29"
0.00177379143523281,0.698097566909522,0.404,0.224,1,"4","DCTN3"
0.00178051819500084,1.14116473282413,0.145,0.043,1,"4","TMEM107"
0.00178625462143709,1.63590062222008,0.108,0.025,1,"4","PLEKHO2"
0.00178857581762761,0.716533934066245,0.205,0.082,1,"4","VPS35"
0.00180035306238609,0.788949410678205,0.181,0.067,1,"4","HMG20B"
0.00181733435217916,0.480511647337043,0.175,0.063,1,"4","CSRP1"
0.00182092916502544,1.02000964643555,0.127,0.031,1,"4","TMEM127"
0.00185864333066166,1.29319748421761,0.127,0.034,1,"4","SNX11"
0.00186176073668421,0.524364779764933,0.253,0.115,1,"4","SCNM1"
0.00189197467025615,0.749819403885122,0.211,0.09,1,"4","PFDN6"
0.00189573873257519,0.588933700236826,0.313,0.16,1,"4","RAB2A"
0.00189728856527276,0.766167348485699,0.169,0.057,1,"4","ZMAT5"
0.0019380264140605,1.30719689508419,0.127,0.035,1,"4","MAP3K3"
0.0019867326890778,1.77509841465745,0.108,0.025,1,"4","HRH2"
0.00198925734477331,0.560037154724098,0.229,0.096,1,"4","TMX1"
0.00202527846730068,1.40684557155942,0.108,0.023,1,"4","WDR11"
0.00202711630980165,0.528803957519761,0.337,0.179,1,"4","GRK6"
0.00204862584740345,1.10152793119862,0.139,0.04,1,"4","ROGDI"
0.00205722731724689,-1.07908726396806,0.175,0.208,1,"4","TMEM243"
0.00206275228830511,0.503385654867688,0.283,0.147,1,"4","ARL4A"
0.0020789968414673,0.438051418398143,0.229,0.096,1,"4","CSRNP1"
0.00213605212497232,0.527647471532479,0.253,0.115,1,"4","UBE2E3"
0.00216306636886612,0.490465859830923,0.241,0.102,1,"4","MIR24-2"
0.00216723867170036,0.699617516996706,0.205,0.083,1,"4","OAS2"
0.00218048910938034,1.17146695612045,0.145,0.05,1,"4","DNAJB12"
0.00219044479009759,0.307614204363814,0.416,0.243,1,"4","ATP6AP2"
0.00219250091635825,0.360735872585524,0.223,0.092,1,"4","NUDT1"
0.00219708978333704,1.31365085311103,0.12,0.03,1,"4","PSEN1"
0.00221871515229729,0.309130887729519,0.44,0.273,1,"4","UQCRC2"
0.00224494992111318,-1.01895982962847,0.145,0.199,1,"4","CRBN"
0.00225766913933853,0.254519570511781,0.536,0.348,1,"4","POLR2L"
0.00230561819458797,0.757965497640542,0.145,0.044,1,"4","SIK1"
0.00232754748138097,1.27931018372178,0.127,0.036,1,"4","RFK"
0.00234601488688462,0.253673079151057,0.223,0.087,1,"4","EAF2"
0.00237475572641858,0.969322343082759,0.151,0.05,1,"4","TRAPPC12"
0.00238158497327313,0.252951451168395,0.428,0.254,1,"4","MINOS1"
0.00238678248899302,0.388087894787228,0.265,0.117,1,"4","SSBP4"
0.0024203704698863,0.555833813087424,0.229,0.099,1,"4","OGFR"
0.00243901182071321,1.14358208913577,0.133,0.038,1,"4","AIG1"
0.00244340848968614,-1.09392774567715,0.127,0.169,1,"4","SNRPF"
0.00251148714731706,1.48186110342383,0.102,0.022,1,"4","SIDT2"
0.00252275669719981,-0.938267718448382,0.265,0.295,1,"4","ANKRD12"
0.00255671589524048,1.38825553492848,0.114,0.031,1,"4","TANGO2"
0.00256443034530136,1.33456434410769,0.133,0.039,1,"4","MAP3K1"
0.00258367575589853,-0.881686259084798,0.205,0.249,1,"4","EEF1G"
0.00260789716547366,0.67422086246926,0.199,0.081,1,"4","SZRD1"
0.00262732784381106,-1.15075083206915,0.157,0.19,1,"4","UGP2"
0.00263057576897717,1.00732406936275,0.139,0.044,1,"4","FRAT2"
0.0026805201123604,0.668619792825539,0.187,0.069,1,"4","SNX1"
0.00269016421441569,0.340550537001882,0.331,0.178,1,"4","DECR1"
0.00269698661110708,0.274660320528862,0.367,0.201,1,"4","XAF1"
0.00271205270978976,-1.29114490611341,0.096,0.126,1,"4","HMGA1"
0.00276340079266706,0.843253970347578,0.319,0.172,1,"4","ADAR"
0.00280174403768477,0.856115846181154,0.169,0.062,1,"4","PAIP1"
0.00281790233230583,0.924035341856968,0.247,0.111,1,"4","ERCC1"
0.00282717043280502,0.368622561310068,0.199,0.085,1,"4","GRPEL1"
0.00285058981852233,1.30685537697767,0.108,0.025,1,"4","ELF4"
0.00286505008820237,0.331180549958635,0.295,0.145,1,"4","WBP2"
0.00289654454608427,1.26743364109933,0.114,0.031,1,"4","TBCD"
0.00293112240128844,0.753627584563752,0.229,0.108,1,"4","UQCRB"
0.00293263324323753,0.714415632498893,0.108,0.025,1,"4","EIF2AK4"
0.00295768969552448,1.00200878859199,0.151,0.052,1,"4","MPDU1"
0.00295875192905188,0.623149617670014,0.241,0.115,1,"4","GPI"
0.00297876318927382,0.435637278086402,0.301,0.159,1,"4","NDUFA6"
0.00298106435972192,0.616041279839388,0.205,0.085,1,"4","IFNGR1"
0.00299507285526344,1.05687215593802,0.145,0.046,1,"4","LRMP"
0.00300166778038004,0.402730445588739,0.253,0.113,1,"4","CCDC23"
0.00302750777240095,0.716724475404195,0.373,0.209,1,"4","SNX17"
0.0030376615944938,0.728076358227817,0.163,0.056,1,"4","DHX29"
0.00304349383447062,0.705043055280696,0.169,0.06,1,"4","LARP1"
0.00307605784511588,0.780608707020969,0.157,0.056,1,"4","SKAP2"
0.00312507623795741,0.648121620610244,0.187,0.073,1,"4","MRPL44"
0.00315559531704807,0.414923881038967,0.265,0.127,1,"4","NDUFS4"
0.00315791371928403,1.52308706373352,0.145,0.056,1,"4","MAP3K11"
0.00316740261485948,-1.32522097310095,0.09,0.125,1,"4","CLPP"
0.0031687120712201,1.06666577491731,0.139,0.045,1,"4","RTP4"
0.00320959155392151,0.454231314860065,0.247,0.116,1,"4","SASH3"
0.00322318373039733,0.288500064025831,0.175,0.07,1,"4","VPS25"
0.00328195602014705,2.36729147672489,0.108,0.027,1,"4","FOSL2"
0.0032891810117231,0.817525214255891,0.157,0.055,1,"4","IER5"
0.00328925795677225,1.5409951324179,0.108,0.031,1,"4","LRP1"
0.00330053636718558,-1.21941721375403,0.084,0.119,1,"4","COX11"
0.00338556648410417,0.775990264917904,0.169,0.062,1,"4","RIPK2"
0.00341249728245722,0.796087950194758,0.175,0.07,1,"4","NDUFV3"
0.00344272065455358,0.288482167165583,0.38,0.22,1,"4","MYEOV2"
0.00349898162839329,-1.1333722816374,0.096,0.138,1,"4","HNRNPUL1"
0.0035131923590749,-0.383624997064281,0.488,0.526,1,"4","GTF3A"
0.00354645048322403,-1.26811097109725,0.084,0.118,1,"4","ASF1A"
0.0036793681621825,0.612925454287198,0.193,0.077,1,"4","PANK2"
0.00371691990036373,0.982071563953784,0.145,0.05,1,"4","DNAJC5"
0.00376021825753197,0.707748116180668,0.157,0.054,1,"4","CTBS"
0.00387683323441587,0.327903719474147,0.319,0.171,1,"4","PPP1R11"
0.00389088736190244,0.328597817167856,0.253,0.121,1,"4","COMMD3"
0.00397975911534379,0.885379101889001,0.163,0.065,1,"4","WDR13"
0.00398110179737923,0.78878228443127,0.175,0.07,1,"4","ZBTB7A"
0.00399945211133157,0.582219346915215,0.211,0.092,1,"4","POP4"
0.00410339875633533,-1.25083553042032,0.084,0.123,1,"4","SDHA"
0.00413047716755947,-0.986255097081874,0.151,0.188,1,"4","TAGAP"
0.00414195571768611,0.767662783488708,0.157,0.058,1,"4","PHKG2"
0.00415645702839278,0.617670843387694,0.199,0.086,1,"4","PTPLAD2"
0.00420845822076859,0.371022644910971,0.38,0.224,1,"4","CAPG"
0.00424024795458343,0.36301947884698,0.319,0.17,1,"4","ZMAT2"
0.00424112867349223,0.555029490045964,0.193,0.084,1,"4","SNX20"
0.00425263837741863,-1.05166767311385,0.187,0.215,1,"4","FNBP1"
0.00426334921438784,0.685909280829081,0.187,0.078,1,"4","CCDC88C"
0.00434134644886487,0.80766868485506,0.163,0.063,1,"4","CREG1"
0.004360079978644,1.32488972472891,0.102,0.026,1,"4","CCDC88A"
0.00436806615411668,0.742779272162307,0.169,0.064,1,"4","USB1"
0.00438699781644521,0.260787899285894,0.295,0.145,1,"4","FUNDC2"
0.00439155852346748,1.3969760220208,0.102,0.027,1,"4","VPS53"
0.0044806858312909,-1.39234288860847,0.09,0.117,1,"4","FLOT1"
0.00448746221801732,0.876590329632829,0.151,0.055,1,"4","MIIP"
0.0045088890338088,-1.20417912122666,0.12,0.147,1,"4","SYPL1"
0.00454592987696052,0.790242252227327,0.145,0.052,1,"4","LAMP2"
0.00458419951296133,-1.31875810355612,0.09,0.116,1,"4","ARID5A"
0.00459182336725605,0.883303764331581,0.151,0.056,1,"4","NRROS"
0.00464977909884403,0.634606665589104,0.163,0.058,1,"4","HELZ2"
0.00467448784200404,0.283820937002293,0.259,0.126,1,"4","PMAIP1"
0.00470094183122088,1.59963220977487,0.12,0.036,1,"4","TRAF7"
0.00471775931382442,-1.11679084827719,0.139,0.168,1,"4","FOXP1"
0.00475800778645472,0.480062391334007,0.181,0.073,1,"4","NUMB"
0.00483187513996654,1.15104166915899,0.12,0.037,1,"4","SNX27"
0.0048322739507906,0.822115175255558,0.253,0.122,1,"4","GLUD1"
0.00488220437412354,0.671329784019762,0.169,0.063,1,"4","HSPA1A"
0.00495402629365868,0.525352183517026,0.235,0.111,1,"4","COX7B"
0.00498042211365296,0.446048401932595,0.205,0.083,1,"4","KRAS"
0.00498102261590022,0.608182668041036,0.229,0.114,1,"4","RAB4A"
0.00499769213844548,1.50083216985329,0.127,0.042,1,"4","CCPG1"
0.00501718959721476,0.379782364648518,0.307,0.167,1,"4","DAP3"
0.0050609206227021,0.449229084420031,0.229,0.105,1,"4","CHMP2B"
0.0050903549763485,0.737324016462551,0.145,0.048,1,"4","LRRFIP2"
0.00516086922794582,1.10486745640431,0.108,0.028,1,"4","WBP1L"
0.00516121951881451,0.553365688744202,0.187,0.075,1,"4","TMEM11"
0.005194165423687,0.4719586667831,0.223,0.1,1,"4","TSG101"
0.00523479921135802,0.332681539636603,0.223,0.105,1,"4","CCDC124"
0.00525625609585781,0.776935371674425,0.211,0.096,1,"4","PSMD11"
0.00532577682609554,0.374643255442084,0.313,0.169,1,"4","BAG1"
0.00534002943259256,1.39969071570429,0.102,0.029,1,"4","IMPA2"
0.00534876199322056,0.474788406155681,0.247,0.119,1,"4","STK10"
0.00535168071634858,1.9445063966019,0.12,0.039,1,"4","JKAMP"
0.00539352272379901,0.627782039809564,0.157,0.061,1,"4","PAFAH1B1"
0.00542330708983102,-1.18337612148006,0.114,0.14,1,"4","PNN"
0.00542965885614324,0.630089829191583,0.169,0.065,1,"4","MED29"
0.0054688763422292,0.410853084785352,0.259,0.128,1,"4","PABPC4"
0.00552238016612932,1.37141484962811,0.102,0.029,1,"4","CHP1"
0.00552417575253751,1.35080387798335,0.247,0.122,1,"4","CALCOCO2"
0.00558934453173503,0.254151132760123,0.331,0.178,1,"4","PPP1R7"
0.00560117614515937,0.257625832668739,0.271,0.132,1,"4","CCM2"
